fname,liveness_score
528.mp4,0.9999996423721313
358.mp4,0.00013826001668348908
206.mp4,0.9999951124191284
184.mp4,0.9999998807907104
479.mp4,0.9999942779541016
1744.mp4,1.1538676290001604e-06
397.mp4,0.9992679953575134
516.mp4,1.0
187.mp4,0.0002594432735349983
634.mp4,1.0
1340.mp4,2.1130994355189614e-05
867.mp4,1.0
616.mp4,0.9999942779541016
666.mp4,0.0038612778298556805
1502.mp4,0.00028879582532681525
507.mp4,0.999923825263977
1355.mp4,1.6135020403096334e-11
1511.mp4,2.2676890694128815e-06
853.mp4,3.674979964785052e-08
237.mp4,0.01
1462.mp4,0.9999997615814209
62.mp4,6.20615196567087e-07
342.mp4,0.9999934434890747
139.mp4,1.0
1455.mp4,9.458064198497595e-08
1747.mp4,1.0
733.mp4,1.0
377.mp4,3.6080409699934535e-06
960.mp4,4.0015358138134616e-08
776.mp4,1.0
1806.mp4,1.1175811778230127e-06
1495.mp4,4.220624560957731e-08
1201.mp4,1.0
880.mp4,0.0
1062.mp4,2.1036187547451846e-07
1291.mp4,2.568799617463924e-09
1471.mp4,7.399519381579012e-05
315.mp4,1.7785062311759248e-10
1571.mp4,0.9999985694885254
1536.mp4,0.9999998807907104
266.mp4,0.000943727616686374
981.mp4,0.9999998807907104
1180.mp4,3.562916162991314e-06
1391.mp4,0.04344571754336357
4.mp4,1.0
1677.mp4,2.427553454253939e-06
1846.mp4,8.243959746323526e-05
1634.mp4,0.00019052081916015595
659.mp4,0.9996470212936401
278.mp4,6.066606245136441e-11
933.mp4,0.9999998807907104
708.mp4,9.899572717131377e-08
902.mp4,1.0441476661071647e-05
1249.mp4,1.0
64.mp4,1.0
47.mp4,0.00257635279558599
1499.mp4,2.112940819642972e-06
162.mp4,6.532057454933238e-07
1335.mp4,1.0
1159.mp4,7.105305854793187e-08
1830.mp4,0.9999990463256836
1600.mp4,4.2400336019987606e-10
648.mp4,5.306490802325925e-10
1560.mp4,9.836158554321628e-09
1426.mp4,2.7871502084053645e-07
381.mp4,2.9970635750942165e-08
364.mp4,0.9999997615814209
1442.mp4,1.0
892.mp4,1.0
944.mp4,0.9999966621398926
1239.mp4,1.0
542.mp4,0.9999997615814209
799.mp4,1.1663200183420486e-07
1474.mp4,1.0
1079.mp4,0.9999998807907104
1819.mp4,0.007038196083158255
1224.mp4,1.003921301645505e-08
1393.mp4,1.0
661.mp4,1.5862775399000384e-05
293.mp4,2.9437634552209602e-08
1723.mp4,1.645673286532201e-08
500.mp4,0.00012845449964515865
861.mp4,0.9999994039535522
214.mp4,1.0
1268.mp4,0.9999879598617554
1132.mp4,4.583113621947632e-08
