fname,liveness_score
1525.mp4,2.1294965790730203e-06
412.mp4,5.0163718697149307e-05
808.mp4,0.9427915811538696
1519.mp4,1.0
0.mp4,0.9999983310699463
542.mp4,0.9999953508377075
202.mp4,1.0
1563.mp4,0.003434527898207307
983.mp4,0.9999970197677612
1451.mp4,0.0006969884852878749
626.mp4,0.9999995231628418
1442.mp4,1.0
935.mp4,1.0
17.mp4,3.525464126141742e-05
47.mp4,5.410796006799501e-07
1246.mp4,0.1577361673116684
1530.mp4,7.977775453582581e-07
1686.mp4,1.0
843.mp4,1.0
77.mp4,0.9999929666519165
705.mp4,1.723006062093191e-05
527.mp4,1.0
1440.mp4,0.006386268883943558
841.mp4,2.180139957452809e-10
370.mp4,1.4777628898343664e-08
118.mp4,1.0
1846.mp4,1.537483882430024e-07
1079.mp4,1.0
153.mp4,5.493105277309951e-07
892.mp4,1.0
1759.mp4,0.999742329120636
872.mp4,1.0
1511.mp4,9.610907625301479e-09
1102.mp4,1.8266984369574857e-08
474.mp4,1.0
364.mp4,0.9999995231628418
607.mp4,0.9999809265136719
884.mp4,6.209486258512698e-08
979.mp4,1.0
64.mp4,1.0
537.mp4,0.5760167241096497
1141.mp4,3.799168189289048e-05
666.mp4,0.02862662263214588
760.mp4,1.0
902.mp4,0.02068438194692135
1299.mp4,1.0
1566.mp4,9.992828786664631e-09
740.mp4,1.0
770.mp4,0.9999998807907104
1048.mp4,0.9999557733535767
1132.mp4,0.00029197180992923677
1439.mp4,1.0
567.mp4,0.010577897541224957
638.mp4,4.267561962478794e-05
1092.mp4,1.0
777.mp4,1.0
1755.mp4,1.0
574.mp4,3.8690203818525504e-10
853.mp4,7.108104114195157e-07
201.mp4,1.7697842849884182e-05
799.mp4,0.008371989242732525
158.mp4,0.0006281170644797385
882.mp4,0.999360978603363
1271.mp4,0.9992393255233765
1316.mp4,1.4195957298568374e-08
1780.mp4,6.445818456768393e-08
1276.mp4,8.765557868173346e-05
1867.mp4,0.9999536275863647
881.mp4,0.9999951124191284
400.mp4,1.0
1227.mp4,1.2167388376838062e-05
1455.mp4,3.662633503154211e-07
226.mp4,1.4689939575873723e-07
1334.mp4,1.6209702152991667e-05
214.mp4,1.0
1214.mp4,0.9992274045944214
545.mp4,1.0
293.mp4,4.327146996274678e-07
891.mp4,0.9999990463256836
387.mp4,0.0001864608348114416
1638.mp4,2.3120094283513026e-06
289.mp4,0.9999736547470093
1201.mp4,0.9995803236961365
1537.mp4,3.2950474349036085e-08
1561.mp4,0.9999960660934448
1261.mp4,1.0386118447058834e-05
1471.mp4,0.05498296022415161
586.mp4,1.0
1338.mp4,1.0
659.mp4,0.8323115706443787
1764.mp4,0.8809435367584229
1682.mp4,0.9999988079071045
1560.mp4,1.721174498925393e-06
190.mp4,6.526564675368718e-07
1836.mp4,1.0
828.mp4,1.0
960.mp4,6.534842214023229e-07
1255.mp4,4.164495294389781e-06
776.mp4,0.9999996423721313
1793.mp4,0.4445919096469879
1155.mp4,3.418166194535388e-09
634.mp4,0.9999911785125732
1122.mp4,1.0
1632.mp4,0.4230937957763672
1220.mp4,2.476745475377129e-09
972.mp4,1.3529506404097447e-08
786.mp4,0.008132955059409142
1502.mp4,2.4953971660579555e-05
496.mp4,0.9999998807907104
1391.mp4,0.9755536317825317
510.mp4,0.0007110822480171919
1864.mp4,0.9999996423721313
648.mp4,1.1801920862808402e-07
311.mp4,5.38865351700224e-05
861.mp4,0.9995655417442322
1830.mp4,0.7717125415802002
569.mp4,0.02068438194692135
962.mp4,0.9999943971633911
318.mp4,1.0
38.mp4,1.525270505453591e-07
766.mp4,0.9999998807907104
581.mp4,2.5399908736289944e-06
1355.mp4,6.899957725181594e-07
1116.mp4,1.0
966.mp4,0.9999959468841553
1311.mp4,0.008308102376759052
592.mp4,0.6231116652488708
917.mp4,0.9999949932098389
1295.mp4,6.649118404311594e-06
1514.mp4,3.805130575074145e-07
450.mp4,0.996829092502594
460.mp4,0.9999988079071045
397.mp4,0.9998732805252075
973.mp4,1.0
1847.mp4,0.0011280026519671082
1327.mp4,0.1314130574464798
1643.mp4,0.9999896287918091
1282.mp4,0.0011810979340225458
466.mp4,0.0006073391414247453
1023.mp4,0.9999997615814209
748.mp4,0.999645471572876
224.mp4,1.0
303.mp4,0.99997878074646
1022.mp4,0.9999946355819702
1527.mp4,2.631718416523654e-07
1239.mp4,1.0
566.mp4,1.0
516.mp4,0.9999998807907104
1335.mp4,1.0
1258.mp4,9.936181868397398e-07
1287.mp4,0.9999922513961792
1305.mp4,1.8793895151247852e-06
1536.mp4,1.0
1156.mp4,0.964735746383667
1405.mp4,0.9999948740005493
1284.mp4,0.9999581575393677
794.mp4,3.854158769911464e-09
1784.mp4,4.099022898884641e-09
1708.mp4,0.9944748282432556
1133.mp4,1.0025761412180145e-06
23.mp4,0.9999998807907104
916.mp4,0.9998199343681335
528.mp4,1.0
302.mp4,2.1294965790730203e-06
1558.mp4,1.0
1747.mp4,1.0
368.mp4,0.9959496259689331
1387.mp4,1.8130134893379335e-10
178.mp4,1.4047081720036658e-07
1648.mp4,0.9998399019241333
212.mp4,0.002280274173244834
724.mp4,1.0
1045.mp4,7.317109520954546e-06
377.mp4,4.1037248593056574e-05
338.mp4,1.0
683.mp4,6.6510533542896155e-06
174.mp4,8.410757090793197e-10
672.mp4,1.0
1506.mp4,0.9999927282333374
100.mp4,0.999962568283081
1800.mp4,1.0
342.mp4,1.0
1243.mp4,0.010156686417758465
159.mp4,0.005553236231207848
1266.mp4,0.017826098948717117
1272.mp4,9.051488447653355e-10
482.mp4,0.0017733670538291335
1806.mp4,1.3241688066045754e-05
1631.mp4,0.00019702639838214964
1662.mp4,0.9999986886978149
378.mp4,0.0006946357316337526
57.mp4,0.9999998807907104
507.mp4,0.9999998807907104
680.mp4,0.0031695973593741655
1379.mp4,0.9950326681137085
696.mp4,1.0
169.mp4,1.0
1517.mp4,3.061236384382937e-06
1753.mp4,0.9995582699775696
757.mp4,8.696785513961913e-09
523.mp4,0.9999724626541138
953.mp4,4.053828774885915e-07
1496.mp4,4.0428863030683715e-06
1340.mp4,0.06962310522794724
278.mp4,9.413710921890583e-10
578.mp4,0.9999892711639404
358.mp4,3.555879447958432e-05
857.mp4,0.9990202188491821
1346.mp4,0.9999487400054932
1426.mp4,8.966711902758107e-06
1878.mp4,2.5241211005777586e-06
707.mp4,1.0
300.mp4,0.9999130964279175
162.mp4,0.00021438531985040754
901.mp4,0.9999990463256836
925.mp4,1.3727003533858806e-08
1798.mp4,2.1033383745816536e-05
1499.mp4,0.006386268883943558
51.mp4,0.9999971389770508
733.mp4,0.9997314810752869
1249.mp4,1.0
1049.mp4,0.02193133533000946
1178.mp4,1.0
981.mp4,1.0
879.mp4,0.9288390874862671
539.mp4,0.9561166763305664
228.mp4,1.0
1259.mp4,0.9999874830245972
661.mp4,0.02754959650337696
49.mp4,1.0
500.mp4,0.00013122748350724578
149.mp4,0.9999997615814209
1408.mp4,0.00900268368422985
773.mp4,3.9342012314591557e-07
731.mp4,0.9999649524688721
1685.mp4,2.4800641540423385e-09
1512.mp4,1.0
1298.mp4,0.0003707520372699946
184.mp4,1.0
234.mp4,0.0008299446199089289
714.mp4,5.180559583095601e-06
1348.mp4,1.0
919.mp4,1.0
1429.mp4,0.9936971068382263
1885.mp4,3.957354238082189e-06
1151.mp4,0.9999758005142212
1332.mp4,0.00046054000267758965
1402.mp4,1.0
206.mp4,1.0
677.mp4,1.8252920199302025e-05
1700.mp4,1.7136977703557932e-07
1595.mp4,0.9999791383743286
830.mp4,0.999944806098938
1180.mp4,0.03715040907263756
266.mp4,3.998247848358005e-06
717.mp4,0.9999909400939941
286.mp4,0.07012396305799484
188.mp4,0.9999566078186035
271.mp4,0.982797384262085
411.mp4,1.1782038678020967e-09
1634.mp4,0.00101851939689368
1744.mp4,1.723006062093191e-05
1268.mp4,0.9992407560348511
437.mp4,3.0065111786825582e-05
1392.mp4,1.0838776915989001e-06
1586.mp4,2.347645477129845e-06
1062.mp4,4.633562275557779e-05
1291.mp4,1.7991045320187027e-09
832.mp4,0.0006584633374586701
132.mp4,0.9994737505912781
410.mp4,0.9981897473335266
689.mp4,1.3617196600534953e-05
552.mp4,1.0
62.mp4,9.362949526803277e-09
237.mp4,0.19526569545269012
250.mp4,0.9273712635040283
1677.mp4,2.3373573299068084e-07
1613.mp4,0.9988573789596558
406.mp4,0.004439470823854208
21.mp4,1.143141972193007e-07
722.mp4,0.9999998807907104
139.mp4,0.9999997615814209
1600.mp4,2.4821323677315377e-05
1745.mp4,0.9999994039535522
621.mp4,0.008780880831182003
1495.mp4,7.613901743752649e-06
1723.mp4,0.00011003026884282008
1792.mp4,1.0
867.mp4,0.9999998807907104
1548.mp4,0.8442566394805908
1187.mp4,1.0
1159.mp4,0.00011610951332841069
330.mp4,2.022777778609708e-11
1414.mp4,0.9999650716781616
1883.mp4,0.9997300505638123
703.mp4,2.5482136152277235e-06
1709.mp4,1.0
1224.mp4,0.05332852154970169
1819.mp4,0.5993614196777344
123.mp4,0.9999996423721313
1247.mp4,1.0
1589.mp4,0.9999951124191284
1208.mp4,1.0
297.mp4,0.00033970584627240896
1545.mp4,1.93793312064372e-05
4.mp4,1.0
186.mp4,0.9999996423721313
1616.mp4,7.4200223743048355e-09
215.mp4,1.0
1853.mp4,0.9999529123306274
1481.mp4,6.942326535863685e-08
1462.mp4,0.9813455939292908
762.mp4,0.00017362937796860933
488.mp4,0.9981202483177185
660.mp4,6.461191901507846e-07
1310.mp4,0.00013954835594631732
315.mp4,1.1435126391796946e-13
34.mp4,1.547684587421827e-05
957.mp4,0.9999964237213135
708.mp4,0.00035448180278763175
1678.mp4,0.2826897203922272
60.mp4,1.0
95.mp4,0.999998927116394
15.mp4,0.16681168973445892
1474.mp4,0.9999997615814209
381.mp4,4.3001972471756744e-07
235.mp4,1.0
187.mp4,0.002280274173244834
1001.mp4,0.999996542930603
1571.mp4,1.0
121.mp4,0.9999896287918091
933.mp4,0.9999983310699463
965.mp4,0.9995778203010559
404.mp4,0.246034637093544
790.mp4,1.0
880.mp4,0.0214669331908226
522.mp4,2.10356687624369e-09
1005.mp4,0.9999998807907104
944.mp4,1.0
486.mp4,0.999990701675415
