fname,liveness_score
528.mp4,0.9994705319404602
358.mp4,0.04486849904060364
206.mp4,0.9994325041770935
184.mp4,0.9998102784156799
479.mp4,0.9827097654342651
1744.mp4,0.005749597679823637
397.mp4,0.9996001124382019
516.mp4,0.9996169805526733
187.mp4,0.21890489757061005
634.mp4,0.9987653493881226
1340.mp4,0.059146493673324585
867.mp4,0.9997109770774841
616.mp4,0.9997138381004333
666.mp4,0.9896300435066223
1502.mp4,0.16892753541469574
507.mp4,0.999685525894165
1355.mp4,0.014174164272844791
1511.mp4,0.005832747556269169
853.mp4,0.00045817045611329377
237.mp4,0.9573155045509338
1462.mp4,0.9994459748268127
62.mp4,0.0003294917696621269
342.mp4,0.9993892908096313
139.mp4,0.9993731379508972
1455.mp4,0.012283673509955406
1747.mp4,0.9997633099555969
733.mp4,0.9997578263282776
377.mp4,0.007789106573909521
960.mp4,0.016011850908398628
776.mp4,0.9998302459716797
1806.mp4,0.0017515851650387049
1495.mp4,0.006859310436993837
1201.mp4,0.9997871518135071
880.mp4,0.6167948246002197
1062.mp4,0.00977306254208088
1291.mp4,0.0017310179537162185
1471.mp4,0.012626559473574162
315.mp4,0.00041597886593081057
1571.mp4,0.9997453093528748
1536.mp4,0.9997342228889465
266.mp4,0.2322445958852768
981.mp4,0.9992914199829102
1180.mp4,0.002127707004547119
1391.mp4,0.03089633397758007
4.mp4,0.9991826415061951
1677.mp4,0.18092747032642365
1846.mp4,0.1258649230003357
1634.mp4,0.892967700958252
659.mp4,0.967889666557312
278.mp4,0.0007683683652430773
933.mp4,0.9994422793388367
708.mp4,0.13034175336360931
902.mp4,0.004222040064632893
1249.mp4,0.9998632669448853
64.mp4,0.9996002316474915
47.mp4,0.018537670373916626
1499.mp4,0.013582220301032066
162.mp4,0.0007819939637556672
1335.mp4,0.9996702671051025
1159.mp4,0.001548315049149096
1830.mp4,0.814693033695221
1600.mp4,0.059719037264585495
648.mp4,0.000911083712708205
1560.mp4,0.080330990254879
1426.mp4,0.2980193793773651
381.mp4,0.001465954352170229
364.mp4,0.9996339082717896
1442.mp4,0.9997830986976624
892.mp4,0.9993022680282593
944.mp4,0.9663913249969482
1239.mp4,0.9996445178985596
542.mp4,0.9996459484100342
799.mp4,0.00039619847666472197
1474.mp4,0.9998030066490173
1079.mp4,0.9997465014457703
1819.mp4,0.989954948425293
1224.mp4,0.007831142283976078
1393.mp4,0.9997270703315735
661.mp4,0.4460964798927307
293.mp4,0.004074104130268097
1723.mp4,0.002179546980187297
500.mp4,0.022084776312112808
861.mp4,0.9988110065460205
214.mp4,0.9998050332069397
1268.mp4,0.9963909983634949
1132.mp4,0.022704891860485077
460.mp4,0.9997064471244812
762.mp4,0.013975698500871658
1298.mp4,0.08661945164203644
378.mp4,0.909300684928894
303.mp4,0.999610960483551
286.mp4,0.13115860521793365
228.mp4,0.9996970891952515
1616.mp4,0.00213585514575243
857.mp4,0.9996017813682556
474.mp4,0.9993908405303955
1001.mp4,0.9996949434280396
1595.mp4,0.9998039603233337
962.mp4,0.9997534155845642
510.mp4,0.905932605266571
879.mp4,0.7240961790084839
552.mp4,0.9997262358665466
1116.mp4,0.9994695782661438
770.mp4,0.999444305896759
1527.mp4,0.007793433964252472
1261.mp4,0.2550410032272339
38.mp4,0.0008086945163086057
1271.mp4,0.9974921941757202
722.mp4,0.9993329644203186
60.mp4,0.996767520904541
724.mp4,0.9996135830879211
1178.mp4,0.999700665473938
212.mp4,0.21890489757061005
1753.mp4,0.9967304468154907
1208.mp4,0.9995112419128418
1402.mp4,0.9997773766517639
1246.mp4,0.9708935618400574
925.mp4,0.003022078424692154
1566.mp4,0.0006157314637675881
786.mp4,0.004883588757365942
1133.mp4,0.0068737538531422615
49.mp4,0.9998407363891602
1686.mp4,0.9983304142951965
707.mp4,0.9980098605155945
289.mp4,0.9996545314788818
569.mp4,0.004222040064632893
318.mp4,0.999679684638977
1102.mp4,0.0005319442716427147
149.mp4,0.9998080134391785
410.mp4,0.9979074001312256
186.mp4,0.9895020127296448
1379.mp4,0.03621143475174904
1506.mp4,0.9998134970664978
1227.mp4,0.04532541707158089
190.mp4,0.002920323982834816
1282.mp4,0.19101554155349731
891.mp4,0.9996664524078369
406.mp4,0.0008765265229158103
1517.mp4,0.06113008037209511
234.mp4,0.014677033759653568
271.mp4,0.08277925848960876
437.mp4,0.0013719054404646158
1589.mp4,0.9994175434112549
828.mp4,0.9991362690925598
1429.mp4,0.9980731010437012
1259.mp4,0.999757707118988
1338.mp4,0.9996926784515381
1678.mp4,0.9892227649688721
17.mp4,0.2306491732597351
100.mp4,0.9990291595458984
1481.mp4,0.10574560612440109
677.mp4,0.002527009230107069
638.mp4,0.0011868180008605123
1048.mp4,0.9998248219490051
1792.mp4,0.9998574256896973
959.mp4,0.0057931020855903625
1327.mp4,0.0009783804416656494
1643.mp4,0.9997566342353821
153.mp4,0.0008614311227574944
680.mp4,0.0012219527270644903
832.mp4,0.0034953041467815638
1255.mp4,0.34990301728248596
1151.mp4,0.9996140599250793
567.mp4,0.211650088429451
368.mp4,0.9997606873512268
1853.mp4,0.9975388050079346
174.mp4,0.03073738142848015
696.mp4,0.9997729659080505
607.mp4,0.999459445476532
1258.mp4,0.10607512295246124
740.mp4,0.9989957213401794
1276.mp4,0.01767270267009735
482.mp4,0.42967888712882996
1700.mp4,0.06252490729093552
1798.mp4,0.17345574498176575
983.mp4,0.9995835423469543
979.mp4,0.9996650218963623
1496.mp4,0.005545828957110643
527.mp4,0.999610960483551
1247.mp4,0.9992862343788147
1311.mp4,0.03846628963947296
1266.mp4,0.4785063564777374
158.mp4,0.0025759877171367407
1023.mp4,0.9988890290260315
1220.mp4,0.0003993718419224024
1864.mp4,0.9997088313102722
387.mp4,0.011868102476000786
1514.mp4,0.009436067193746567
592.mp4,0.9996483325958252
95.mp4,0.999861478805542
1867.mp4,0.9976568222045898
0.mp4,0.9995456337928772
1284.mp4,0.9983013868331909
748.mp4,0.9995958209037781
647.mp4,0.6320251226425171
1408.mp4,0.8925836086273193
1156.mp4,0.28762444853782654
790.mp4,0.9996603727340698
872.mp4,0.9994138479232788
919.mp4,0.9993904829025269
178.mp4,0.013776732608675957
400.mp4,0.9980851411819458
338.mp4,0.9895874261856079
1512.mp4,0.9997848868370056
660.mp4,0.0013957946794107556
1287.mp4,0.9998335838317871
1387.mp4,0.033799026161432266
766.mp4,0.9998031258583069
1392.mp4,0.0006370024057105184
1563.mp4,0.005721820052713156
1092.mp4,0.9997805953025818
1861.mp4,0.026986686512827873
1558.mp4,0.9998196959495544
1243.mp4,0.9116053581237793
1316.mp4,0.00045629701344296336
1122.mp4,0.9998156428337097
705.mp4,0.005749597679823637
1673.mp4,0.9986829161643982
188.mp4,0.999369204044342
202.mp4,0.9998223185539246
1638.mp4,0.023006295785307884
581.mp4,0.010088985785841942
1305.mp4,0.004889057949185371
118.mp4,0.9997493624687195
522.mp4,0.00858970358967781
578.mp4,0.9996788501739502
672.mp4,0.9985257983207703
121.mp4,0.9996688365936279
1784.mp4,0.0012569609098136425
566.mp4,0.9998382329940796
794.mp4,0.6072981357574463
882.mp4,0.9997380375862122
1022.mp4,0.9996906518936157
1545.mp4,0.16922035813331604
1793.mp4,0.7779911160469055
953.mp4,0.23699840903282166
450.mp4,0.9891126751899719
1780.mp4,0.007808825932443142
320.mp4,0.7253937125205994
777.mp4,0.9996296167373657
586.mp4,0.9680414795875549
235.mp4,0.9997848868370056
1299.mp4,0.9997338652610779
621.mp4,0.9688953757286072
1141.mp4,0.0006282694521360099
539.mp4,0.9981738328933716
215.mp4,0.9998034834861755
486.mp4,0.9995649456977844
466.mp4,0.006052351091057062
1682.mp4,0.9998055100440979
966.mp4,0.999729573726654
1530.mp4,0.8825417757034302
23.mp4,0.9989252686500549
1613.mp4,0.9995521903038025
302.mp4,0.0008444346603937447
1334.mp4,0.10547032952308655
1759.mp4,0.9314705729484558
132.mp4,0.9997730851173401
843.mp4,0.9998207688331604
1519.mp4,0.9997932314872742
1836.mp4,0.989719808101654
1586.mp4,0.014921838417649269
15.mp4,0.999376118183136
123.mp4,0.9993550181388855
760.mp4,0.9980658888816833
703.mp4,0.22977104783058167
1685.mp4,0.0007173276972025633
757.mp4,0.029672857373952866
300.mp4,0.999750554561615
1662.mp4,0.9995606541633606
1755.mp4,0.9997894167900085
370.mp4,0.0004204465658403933
1187.mp4,0.9995379447937012
488.mp4,0.9988340735435486
1348.mp4,0.9997785687446594
1709.mp4,0.999862790107727
1045.mp4,0.028654493391513824
1537.mp4,0.20609092712402344
297.mp4,0.008569217287003994
714.mp4,0.015756111592054367
1272.mp4,0.0005022189579904079
972.mp4,0.0005081751733087003
523.mp4,0.9995699524879456
250.mp4,0.9997486472129822
57.mp4,0.9938357472419739
901.mp4,0.9997953772544861
412.mp4,0.22414739429950714
311.mp4,0.8243784308433533
1847.mp4,0.004864291287958622
1439.mp4,0.9994584918022156
1561.mp4,0.9997562766075134
1440.mp4,0.013582220301032066
