fname,liveness_score
1525.mp4,8.550202437618282e-06
412.mp4,0.0001174911085399799
808.mp4,0.8904777765274048
1519.mp4,0.9973856806755066
0.mp4,0.9820141196250916
542.mp4,0.9974260926246643
202.mp4,0.9999243021011353
1563.mp4,0.003878002054989338
983.mp4,0.9993921518325806
1451.mp4,0.0007916182512417436
626.mp4,0.9999998807907104
1442.mp4,0.9999996423721313
935.mp4,0.6093002557754517
17.mp4,3.486217246972956e-05
47.mp4,0.0003230383154004812
1246.mp4,0.05693013593554497
1530.mp4,9.597548311646165e-10
1686.mp4,0.9998652935028076
843.mp4,0.9995718598365784
77.mp4,0.9995774626731873
705.mp4,8.952220014180057e-06
527.mp4,0.9924243688583374
1440.mp4,0.8789681196212769
841.mp4,7.095732871675864e-05
370.mp4,0.0002716972667258233
118.mp4,0.998939573764801
1846.mp4,0.005593618843704462
1079.mp4,0.9889242053031921
153.mp4,6.161527466019834e-08
892.mp4,0.9994052648544312
1759.mp4,0.10933159291744232
872.mp4,0.9999996423721313
1511.mp4,2.6949039693136e-06
1102.mp4,7.217266829684377e-05
474.mp4,0.9999982118606567
364.mp4,0.9984026551246643
607.mp4,0.9999940395355225
884.mp4,0.0020229974761605263
979.mp4,0.9982740879058838
64.mp4,0.984809935092926
537.mp4,0.9123349785804749
1141.mp4,2.1186804588069208e-05
666.mp4,0.009431133978068829
760.mp4,0.9795851707458496
902.mp4,0.001131060067564249
1299.mp4,0.9999945163726807
1566.mp4,1.8964978210078698e-07
740.mp4,0.99760901927948
770.mp4,0.9852313995361328
1048.mp4,0.996136486530304
1132.mp4,0.006485940422862768
1439.mp4,0.9998822212219238
567.mp4,7.733540405752137e-05
638.mp4,1.3430999388219789e-05
1092.mp4,0.9998900890350342
777.mp4,0.9999933242797852
1755.mp4,0.9983899593353271
574.mp4,1.572797856397301e-07
853.mp4,0.007698568049818277
201.mp4,6.316317922028247e-07
799.mp4,0.0013328861678019166
158.mp4,0.0001875258021755144
882.mp4,0.8223204612731934
1271.mp4,0.9928325414657593
1316.mp4,1.211518065247219e-05
1780.mp4,9.97884853859432e-07
1276.mp4,0.00011218146391911432
1867.mp4,0.4701380729675293
881.mp4,0.9990357160568237
400.mp4,0.9449126720428467
1227.mp4,0.0010602908441796899
1455.mp4,2.5309297768671968e-08
226.mp4,0.0003305347345303744
1334.mp4,4.8188961955020204e-05
214.mp4,0.9999969005584717
1214.mp4,0.6370353102684021
545.mp4,0.9805559515953064
293.mp4,8.672556361943862e-08
891.mp4,0.9999752044677734
387.mp4,1.548699060549552e-06
1638.mp4,0.002427605679258704
289.mp4,0.9961859583854675
1201.mp4,0.9996021389961243
1537.mp4,2.119175587722566e-05
1561.mp4,0.9994630217552185
1261.mp4,3.035239259929767e-08
1471.mp4,2.6256237106281333e-05
586.mp4,0.9826264381408691
1338.mp4,0.9991592168807983
659.mp4,0.9154967665672302
1764.mp4,0.9547309875488281
1682.mp4,0.996241569519043
1560.mp4,7.79569063524832e-07
190.mp4,0.00040958193130791187
1836.mp4,0.9981100559234619
828.mp4,0.9991300702095032
960.mp4,0.000479752488899976
1255.mp4,0.004413709510117769
776.mp4,0.9737308025360107
1793.mp4,0.008856186643242836
1155.mp4,2.0301738068440045e-09
634.mp4,0.9964919686317444
1122.mp4,0.9709534645080566
1632.mp4,0.9120412468910217
1220.mp4,1.851534108254782e-07
972.mp4,0.00013000280887354165
786.mp4,0.24854987859725952
1502.mp4,9.084358509880985e-08
496.mp4,0.9986280202865601
1391.mp4,0.9544909596443176
510.mp4,0.7526770830154419
1864.mp4,0.9614395499229431
648.mp4,2.815376265452585e-10
311.mp4,0.003539401339367032
861.mp4,0.9812844395637512
1830.mp4,0.9847223162651062
569.mp4,0.001131060067564249
962.mp4,0.9943709969520569
318.mp4,0.21951372921466827
38.mp4,4.180815085419454e-05
766.mp4,0.9999420642852783
581.mp4,2.6211557724309387e-07
1355.mp4,0.00024613566347397864
1116.mp4,0.9790038466453552
966.mp4,0.994151771068573
1311.mp4,0.0007372216205112636
592.mp4,0.08205173909664154
917.mp4,0.9914896488189697
1295.mp4,0.00013958907220512629
1514.mp4,9.446772310184315e-06
450.mp4,0.663818895816803
460.mp4,0.9966775178909302
397.mp4,0.4150962233543396
973.mp4,0.9999955892562866
1847.mp4,0.004435411654412746
1327.mp4,0.0057777585461735725
1643.mp4,0.9839556813240051
1282.mp4,0.02776109240949154
466.mp4,5.8426270697964355e-05
1023.mp4,0.9935377240180969
748.mp4,0.9999041557312012
224.mp4,0.9999836683273315
303.mp4,0.10522310435771942
1022.mp4,0.998001754283905
1527.mp4,1.9980026522148364e-08
1239.mp4,0.999718964099884
566.mp4,0.999656081199646
516.mp4,0.9679990410804749
1335.mp4,0.9992237091064453
1258.mp4,6.818000830577375e-09
1287.mp4,0.9998692274093628
1305.mp4,2.5179059548463556e-07
1536.mp4,0.9999731779098511
1156.mp4,0.9099016189575195
1405.mp4,0.9977020621299744
1284.mp4,0.9890791773796082
794.mp4,5.404776626249941e-10
1784.mp4,7.388601375168946e-07
1708.mp4,0.9998062252998352
1133.mp4,0.00018939658184535801
23.mp4,0.9987648725509644
916.mp4,0.20540176331996918
528.mp4,0.998913049697876
302.mp4,8.550202437618282e-06
1558.mp4,1.0
1747.mp4,0.9987488985061646
368.mp4,0.9756712913513184
1387.mp4,2.1235956992882166e-08
178.mp4,6.770121672161622e-06
1648.mp4,0.9954202175140381
212.mp4,0.004188870079815388
724.mp4,0.9999833106994629
1045.mp4,0.0006213659071363509
377.mp4,0.00021390609617810696
338.mp4,0.9965062737464905
683.mp4,8.76859118648099e-09
174.mp4,9.568090035827481e-07
672.mp4,0.9987896084785461
1506.mp4,0.9994213581085205
100.mp4,0.9775427579879761
1800.mp4,0.999927282333374
342.mp4,0.9999678134918213
1243.mp4,0.007130477111786604
159.mp4,2.0695964849437587e-05
1266.mp4,0.6310920715332031
1272.mp4,1.5147936238690818e-08
482.mp4,0.03046269342303276
1806.mp4,1.396672132614185e-06
1631.mp4,0.0046811760403215885
1662.mp4,0.9858865737915039
378.mp4,0.0036459453403949738
57.mp4,0.9911636114120483
507.mp4,0.9998855590820312
680.mp4,0.002064840169623494
1379.mp4,0.13146823644638062
696.mp4,0.9998683929443359
169.mp4,0.8813525438308716
1517.mp4,4.1217509405555575e-09
1753.mp4,0.9945632815361023
757.mp4,1.0369301861601343e-07
523.mp4,0.9928262233734131
953.mp4,1.3254158375275438e-06
1496.mp4,3.257446951465681e-05
1340.mp4,0.025121085345745087
278.mp4,1.5186757016880104e-12
578.mp4,0.9535937905311584
358.mp4,0.012202883139252663
857.mp4,0.9840571284294128
1346.mp4,0.9961677193641663
1426.mp4,2.6972128353008884e-07
1878.mp4,0.0005737697356380522
707.mp4,0.9971625208854675
300.mp4,0.9148714542388916
162.mp4,0.00277203181758523
901.mp4,0.9921120405197144
925.mp4,9.309065944762551e-07
1798.mp4,9.717747161630541e-05
1499.mp4,0.8789681196212769
51.mp4,0.991205632686615
733.mp4,0.9950568675994873
1249.mp4,0.9999904632568359
1049.mp4,0.0003856748226098716
1178.mp4,0.9905151128768921
981.mp4,0.9975656270980835
879.mp4,0.11258275806903839
539.mp4,0.999229907989502
228.mp4,0.999265730381012
1259.mp4,0.969364583492279
661.mp4,0.0021219137124717236
49.mp4,0.999131977558136
500.mp4,0.002272364217787981
149.mp4,0.9972817897796631
1408.mp4,0.005316124763339758
773.mp4,0.0014404476387426257
731.mp4,0.9985669255256653
1685.mp4,6.507568286906462e-06
1512.mp4,0.9997301697731018
1298.mp4,0.0005963463918305933
184.mp4,0.9992573857307434
234.mp4,0.0009223678498528898
714.mp4,0.007819369435310364
1348.mp4,0.9999911785125732
919.mp4,0.999883770942688
1429.mp4,0.6705648899078369
1885.mp4,1.3356022918742383e-06
1151.mp4,0.9885163307189941
1332.mp4,0.008761854842305183
1402.mp4,0.9820429682731628
206.mp4,0.999896764755249
677.mp4,0.00026130888727493584
1700.mp4,4.169376188656315e-05
1595.mp4,0.9993917942047119
830.mp4,0.9517175555229187
1180.mp4,0.0007656600209884346
266.mp4,1.1030386986021767e-06
717.mp4,0.9987786412239075
286.mp4,0.0006471403758041561
188.mp4,0.9959050416946411
271.mp4,0.3251148462295532
411.mp4,0.00020334901637397707
1634.mp4,0.0007246450986713171
1744.mp4,8.952220014180057e-06
1268.mp4,0.9367643594741821
437.mp4,2.3454960640378886e-08
1392.mp4,0.0006290693418122828
1586.mp4,1.2490076187532395e-05
1062.mp4,0.030552180483937263
1291.mp4,1.2963068002136424e-05
832.mp4,1.0759459655673709e-05
132.mp4,0.9781767129898071
410.mp4,0.9735761880874634
689.mp4,1.4488715578409028e-06
552.mp4,0.9999946355819702
62.mp4,3.279023417235294e-07
237.mp4,0.22628964483737946
250.mp4,0.9867913722991943
1677.mp4,5.8181071072027635e-11
1613.mp4,0.5269643068313599
406.mp4,0.0063325813971459866
21.mp4,8.108076485768834e-07
722.mp4,0.9325695633888245
139.mp4,0.9997394680976868
1600.mp4,0.003604036057367921
1745.mp4,0.9859524965286255
621.mp4,0.0034862575121223927
1495.mp4,1.8155643601858173e-06
1723.mp4,8.844870535540394e-06
1792.mp4,0.9998787641525269
867.mp4,0.9994439482688904
1548.mp4,0.8693695068359375
1187.mp4,0.9999985694885254
1159.mp4,4.64829099655617e-05
330.mp4,3.723519270693032e-10
